Real,Imaginary
-0.00677507,-0.0178838
-0.00686663,-0.0177312
-0.00674455,-0.0175786
-0.00714129,-0.017487
-0.00677507,-0.0176091
-0.00674455,-0.0177617
-0.00671404,-0.0176091
-0.00729388,-0.0175175
-0.00738544,-0.0177922
-0.00683611,-0.0176396
-0.0069887,-0.0177617
-0.00686663,-0.0177617
-0.00692766,-0.0176701
-0.00726337,-0.0177922
-0.00714129,-0.0178227
-0.00701922,-0.017487
-0.00717181,-0.0174565
-0.00729388,-0.0177617
-0.00723285,-0.0177922
-0.00729388,-0.0176091
-0.00711077,-0.0178227
-0.00708026,-0.0177617
-0.00723285,-0.0178532
-0.00717181,-0.0176091
-0.00701922,-0.0177006
-0.00738544,-0.0178838
-0.00735492,-0.017487
-0.00726337,-0.0175786
-0.00704974,-0.0177617
-0.00726337,-0.0177312
-0.0073244,-0.0177312
-0.00720233,-0.017487
-0.00753803,-0.0172429
-0.00741596,-0.0177312
-0.00753803,-0.0179753
-0.00747699,-0.0177617
-0.00711077,-0.0176396
-0.00759907,-0.0177006
-0.00756855,-0.0175786
-0.00756855,-0.0176091
-0.00689715,-0.0177617
-0.00738544,-0.0177312
-0.00741596,-0.0175175
-0.00735492,-0.0177006
-0.00741596,-0.0177006
-0.00729388,-0.017487
-0.00741596,-0.0177006
-0.00744648,-0.0177006
-0.00744648,-0.0177312
-0.00756855,-0.0175786
-0.00747699,-0.0177922
-0.00747699,-0.0177312
-0.00759907,-0.0177922
-0.00769062,-0.0177617
-0.00741596,-0.0177006
-0.00741596,-0.0178227
-0.00759907,-0.0177312
-0.00756855,-0.0177617
-0.00750751,-0.0176396
-0.00744648,-0.017487
-0.00735492,-0.0177922
-0.0073244,-0.0176396
-0.00726337,-0.0174565
-0.00756855,-0.0176701
-0.00759907,-0.0176091
-0.00750751,-0.0175786
-0.00753803,-0.017548
-0.00747699,-0.0176091
-0.00741596,-0.0179143
-0.00741596,-0.01825
-0.00750751,-0.0180058
-0.00738544,-0.0175175
-0.00769062,-0.017426
-0.00759907,-0.0172734
-0.00723285,-0.0174565
-0.00753803,-0.0175786
-0.0076601,-0.0176701
-0.00778218,-0.0176396
-0.00753803,-0.0179448
